artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
jagged edge,where the party at (feat. nelly),232573,FALSE,2001,67,61.12820513,66.16616617,5,-6.239,0,39.23611111,34.71444569,0,9.929660023,88.38643371,129.491,hip hop,3.876216667
afroman,because i got high,197760,TRUE,2001,68,82.25641026,34.13413413,7,-8.56,1,84.72222222,18.924972,0,9.17936694,87.25590956,166.01,hip hop,3.296
s club 7,don't stop movin',233626,FALSE,2001,63,84.30769231,67.26726727,7,-6.133,1,5.711805556,3.191489362,0,24.97069168,93.52517986,117.033,pop,3.893766667
nelly furtado,turn off the light,276106,FALSE,2000,1,60.20512821,67.96796797,2,-6.26,1,16.09375,9.395296753,0.000316,48.41735053,66.8036999,180.184,hip hop,4.601766667
the supermen lovers,starlight - radio edit,234400,FALSE,2001,61,75.79487179,67.96796797,0,-5.079,1,6.475694444,0.047480403,0.0187,45.60375147,80.78108941,127.487,Dance/Electronic,3.906666667
mis-teeq,all i want - sunship radio edit,207400,FALSE,2004,46,81.53846154,91.99199199,9,-3.07,0,14.49652778,41.43337066,0.00863,22.15709261,98.663926,134.079,pop,3.456666667
jagged edge,promise,246720,FALSE,2000,56,77.02564103,56.85685686,5,-5.431,0,15.13888889,15.22956327,0,3.376318875,66.39260021,128.002,hip hop,4.112
s club 7,have you ever,201533,FALSE,2001,60,60,70.27027027,0,-5.734,1,5.642361111,60.24636058,0,25.32239156,52.41521069,139.909,pop,3.358883333
faith hill,there you'll be,222120,FALSE,2001,60,32.92307692,51.15115115,8,-7.77,1,5.3125,57.44680851,0,14.88862837,17.4717369,128.98,pop,3.702
ronan keating,lovin' each day,212973,FALSE,2000,58,55.48717949,89.98998999,1,-6.261,1,10.98958333,1.993281075,2.95E-06,33.52872216,85.2004111,106.676,pop,3.54955
destiny's child,bootylicious,207906,FALSE,2001,64,86.15384615,83.58358358,1,-4.386,0,47.74305556,0.314669653,1.11E-06,17.81946073,65.4676259,103.376,pop,3.4651
steps,it's the way you make me feel,197360,FALSE,2000,53,58.76923077,66.56656657,8,-5.081,1,4.149305556,12.09406495,2.09E-06,11.13716295,35.66289825,105.006,pop,3.289333333
sunshine anderson,heard it all before,295826,FALSE,2001,56,71.48717949,92.59259259,3,-4.209,0,37.5,6.875699888,0,11.13716295,69.68139774,96.951,pop,4.930433333
lenny kravitz,again,231666,FALSE,2000,68,56.41025641,80.48048048,2,-5.218,1,4.704861111,1.657334826,4.33E-05,12.3094959,81.08941418,79.166,rock,3.8611
daniel bedingfield,gotta get thru this - d'n'd radio edit,162333,FALSE,2002,46,85.74358974,76.27627628,7,-5.044,0,10.38194444,9.249720045,5.48E-05,11.95779601,96.71120247,133.592,pop,2.70555
db boulevard,point of view - radio edit,231166,FALSE,2018,0,69.33333333,71.57157157,6,-6.854,1,4.982638889,0.318029115,0.0746,8.030480657,28.2631038,129.006,Dance/Electronic,3.852766667
janet jackson,all for you,329933,FALSE,2001,65,77.23076923,93.49349349,2,-3.011,1,12.77777778,1.948488242,0.065,15.00586166,75.02569373,113.525,pop,5.498883333
atomic kitten,whole again,185013,FALSE,2001,66,76.61538462,70.67067067,4,-4.653,1,7.170138889,9.451287794,0.00355,20.3985932,58.27338129,94.019,pop,3.08355
ja rule,livin' it up,257066,FALSE,2001,64,89.64102564,76.87687688,6,-4.086,1,53.99305556,6.203807391,0,4.806565064,65.36485098,106.095,hip hop,4.284433333
dj pied piper & the masters of ceremonies,do you really like it? - radio edit,217120,FALSE,2001,54,86.87179487,87.78778779,2,-5.424,1,8.559027778,13.88577828,0,17.35052755,78.52004111,131.044,Dance/Electronic,3.618666667
jennifer lopez,i'm real (feat. ja rule) - murder remix,262133,TRUE,2001,66,72.61538462,58.75875876,11,-7.93,0,26.21527778,30.57110862,0,8.417350528,56.9373073,83.46,hip hop,4.368883333
musiq soulchild,love,304666,FALSE,2000,0,58.35897436,38.53853854,1,-9.919,0,8.663194444,38.29787234,0,10.26963658,34.84069887,99.738,pop,5.077766667
robbie williams,eternity,302760,FALSE,2001,48,48.1025641,31.63163163,10,-8.106,1,4.600694444,56.43896976,6.04E-06,10.77373974,20.45220966,77.967,pop,5.046
basement jaxx,romeo,217493,FALSE,2001,0,73.12820513,82.98298298,2,-4.171,1,8.524305556,0.861142217,0.00203,16.2954279,86.74203494,126.853,pop,3.624883333
ludacris,southern hospitality (featuring pharrell),300933,TRUE,2000,54,63.8974359,89.68968969,0,-4.719,1,42.88194444,3.9193729,0,11.03165299,63.00102775,95.158,hip hop,5.01555
nelly,ride wit me,291781,TRUE,2000,75,87.17948718,70.07007007,7,-6.49,1,8.298611111,6.898096305,1.80E-06,28.6049238,74.20349435,101.875,hip hop,4.863016667
trick daddy,i'm a thug,254400,TRUE,2001,59,95.69230769,56.15615616,11,-5.961,1,21.18055556,3.079507279,0,11.95779601,60.22610483,139.976,hip hop,4.24
travis,sing,228800,FALSE,2001,68,33.84615385,90.59059059,4,-5.047,1,8.628472222,0.026091825,8.14E-06,8.347010551,26.61870504,163.142,rock,3.813333333
jay-z,izzo (h.o.v.a.),240626,TRUE,2001,63,63.38461538,84.48448448,1,-4.051,0,59.375,1.993281075,0.000126,7.432590856,71.63412127,84.411,hip hop,4.010433333
gabrielle,out of reach,196986,FALSE,2001,69,52.30769231,48.04804805,11,-6.567,1,7.847222222,56.32698768,0,12.42672919,50.97636177,182.862,pop,3.2831
opm,heaven is a halfpipe (if i die),257426,TRUE,2000,56,76.20512821,89.48948949,8,-6.886,1,6.059027778,8.454647256,0.00283,43.02461899,79.13669065,95.9,rock,4.290433333
k-ci & jojo,crazy,262773,FALSE,2019,30,69.74358974,64.46446446,0,-4.507,1,4.479166667,9.406494961,0,64.36107855,49.74306269,116.097,pop,4.37955
staind,it's been awhile,264706,TRUE,2001,64,52.20512821,77.47747748,6,-4.054,1,5.868055556,0.211646137,0.000549,16.76436108,8.468653649,116.529,rock,4.411766667
3lw,no more (baby i'ma do right),263440,FALSE,2000,56,73.94871795,72.37237237,2,-7.08,0,10.95486111,11.42217245,4.40E-06,7.631887456,78.21171634,88.933,pop,4.390666667
ginuwine,differences,265533,FALSE,2001,65,57.64102564,59.45945946,3,-4.578,0,9.6875,35.61030235,0,36.45955451,43.47379239,62.876,hip hop,4.42555
*nsync,gone,292000,FALSE,2001,45,71.69230769,40.34034034,11,-8.564,0,10.65972222,47.14445689,0,14.77139508,51.38746146,113.922,pop,4.866666667
lifehouse,hanging by a moment,216360,FALSE,2000,61,55.07692308,85.88588589,1,-4.903,1,6.059027778,0.108174692,0,9.519343494,51.59301131,124.599,pop,3.606
nelly,dilemma,289160,TRUE,2002,77,74.56410256,55.25525526,2,-8.074,0,24.30555556,25.41993281,0.000164,23.21219226,62.38437821,168.189,hip hop,4.819333333
eminem,without me,290320,TRUE,2002,87,93.12820513,66.96696697,7,-2.827,1,12.8125,0.320268757,0,27.78429074,68.03699897,112.238,hip hop,4.838666667
avril lavigne,complicated,244506,FALSE,2002,78,60,77.67767768,5,-5.898,1,7.96875,6.40537514,7.74E-06,35.16998828,43.88489209,77.987,pop,4.0751
vanessa carlton,a thousand miles,237493,FALSE,2002,75,57.43589744,82.58258258,11,-3.862,1,6.579861111,36.17021277,0,18.87456038,27.54367934,94.931,Folk/Acoustic,3.958216667
the calling,wherever you will go,208600,FALSE,2001,72,57.23076923,71.97197197,2,-5.113,1,4.635416667,4.109742441,0,13.48182884,38.1294964,112.027,pop,3.476666667
shakira,underneath your clothes,224066,FALSE,2001,64,63.17948718,59.75975976,8,-5.328,1,7.204861111,77.37961926,0,12.1922626,37.2045221,165.508,pop,3.734433333
no doubt,underneath it all,302720,FALSE,2001,27,74.76923077,73.17317317,4,-4.822,1,11.875,25.97984323,1.57E-06,45.83821805,86.22816033,138.202,rock,5.045333333
truth hurts,addictive,226440,TRUE,2002,58,71.8974359,67.76776777,11,-6.591,0,25.52083333,8.253079507,0.000162,21.92262603,37.71839671,99.271,pop,3.774
busta rhymes,i know what you want (feat. flipmode squad),324306,TRUE,2002,68,66.46153846,75.97597598,6,-4.315,1,53.125,1.590145577,0,75.96717468,53.23741007,85.996,hip hop,5.4051
eminem,'till i collapse,297786,TRUE,2002,85,56.20512821,84.78478478,1,-3.237,1,32.29166667,6.965285554,0,9.566236811,10.27749229,171.447,hip hop,4.9631
christina milian,when you look at me - radio edit,222546,FALSE,2001,60,97.94871795,83.98398398,3,-3.399,0,22.04861111,10.45912654,0.000175,11.60609613,84.78931141,108.955,hip hop,3.7091
madonna,die another day,276360,FALSE,2003,53,81.23076923,79.77977978,0,-5.166,0,15.64236111,6.942889138,0.00325,10.50410317,50.46248715,123.993,pop,4.606
jennifer lopez,i'm gonna be alright (feat. nas),172240,FALSE,2002,53,73.64102564,69.06906907,10,-4.382,0,46.00694444,11.87010078,0,31.77022274,79.54779034,93.401,hip hop,2.870666667
aaliyah,rock the boat,275026,FALSE,2019,0,65.74358974,72.07207207,5,-5.209,1,5.833333333,7.704367301,0.00286,22.62602579,42.95991778,92.988,hip hop,4.583766667
holly valance,kiss kiss,204400,FALSE,2002,54,72.30769231,71.77177177,4,-4.944,0,21.70138889,0.413213886,0.461,8.218053927,56.9373073,97.036,pop,3.406666667
sugababes,round round,236426,FALSE,2002,59,75.8974359,84.58458458,6,-3.802,0,5.868055556,0.321388578,6.23E-06,13.48182884,76.97841727,126.607,pop,3.940433333
marilyn manson,tainted love,200426,FALSE,2003,60,63.79487179,87.68768769,8,-7.779,1,12.63888889,0.119820829,1.83E-06,34.23212192,55.19013361,142.017,rock,3.340433333
brandy,what about us?,253200,FALSE,2002,43,70.35897436,69.86986987,5,-2.942,0,38.71527778,29.45128779,0,45.72098476,76.87564234,93.118,hip hop,4.22
chad kroeger,hero (feat. josey scott),200480,FALSE,2003,66,43.79487179,84.38438438,4,-4.54,1,6.319444444,0.241881299,0,20.98475967,31.24357657,147.387,metal,3.341333333
britney spears,overprotected - radio edit,198600,FALSE,2001,61,69.94871795,89.48948949,0,-1.73,0,12.62152778,4.266517357,0,48.76905041,86.84480987,95.992,pop,3.31
scooter,the logical song,234116,FALSE,2013,46,54.05128205,93.39339339,6,-6.277,0,6.631944444,0.125419933,0.0362,49.82415006,50.668037,144.043,pop,3.901933333
missy elliott,4 my people (feat. eve),289373,TRUE,2001,49,99.38461538,70.17017017,1,-7.503,1,27.08333333,15.6774916,0.00161,23.56389215,93.01130524,121.392,hip hop,4.822883333
aaliyah,more than a woman,230346,FALSE,2002,42,66.25641026,63.86386386,11,-5.803,1,13.66319444,6.226203807,0.0014,21.33645955,76.05344296,86.994,hip hop,3.8391
brandy,full moon,248933,FALSE,2002,52,62.66666667,65.46546547,10,-4.823,0,24.13194444,41.65733483,0.00432,10.85580305,62.58992806,105.922,hip hop,4.148883333
blue,one love,207186,FALSE,2002,60,70.05128205,72.27227227,8,-4.039,0,6.215277778,2.721164614,4.20E-05,41.03165299,87.76978417,95.012,pop,3.4531
busta rhymes,pass the courvoisier part ii (feat. p. diddy & pharrell) - remix,238600,TRUE,2001,55,71.48717949,79.37937938,6,-4.699,0,56.07638889,9.451287794,0,7.256740914,57.55395683,89.767,hip hop,3.976666667
céline dion,a new day has come - radio remix,259773,FALSE,2001,59,58.87179487,69.16916917,6,-5.103,1,6.076388889,9.249720045,1.65E-05,17.46776084,20.04110997,91.969,pop,4.32955
scooter,nessaja,208449,FALSE,2013,47,49.84615385,90.49049049,2,-6.642,1,6.319444444,0.083762598,0.0984,21.92262603,12.1274409,143.048,pop,3.47415
eve,gangsta lovin',239266,TRUE,2002,58,74.15384615,84.08408408,1,-3.523,0,10.55555556,6.931690929,0,11.07854631,84.99486125,94.332,hip hop,3.987766667
disturbing tha peace,move bitch,272293,TRUE,2002,59,79.69230769,75.17517518,1,-5.692,1,23.09027778,27.4356103,0,11.72332943,19.63001028,177.894,hip hop,4.538216667
khia,"my neck, my back (lick it)",222560,TRUE,2015,59,88.1025641,62.56256256,9,-4.234,0,22.56944444,3.314669653,0,6.295427902,72.97019527,102.072,pop,3.709333333
tweet,oops (oh my) [feat. missy elliott],237800,TRUE,2002,64,67.69230769,53.65365365,10,-8.786,0,50.34722222,26.09182531,0.00669,13.01289566,79.65056526,159.963,hip hop,3.963333333
nelly,hot in herre,228240,TRUE,2002,75,98.05128205,74.57457457,11,-4.753,0,20.83333333,23.06830907,0,7.209847597,93.7307297,107.075,hip hop,3.804
gareth gates,anyone of us (stupid mistake),227866,FALSE,2003,53,71.79487179,72.07207207,1,-6.061,1,4.53125,31.91489362,0,9.906213365,67.21479959,106.986,pop,3.797766667
christina aguilera,dirrty (feat. redman),298853,FALSE,2002,68,65.64102564,88.98898899,2,-3.073,1,55.90277778,11.98208287,0,39.74208675,44.80986639,99.931,pop,4.980883333
b2k,uh huh,223293,FALSE,2002,49,87.69230769,68.16816817,2,-4.955,1,11.94444444,9.865621501,3.70E-06,6.94021102,93.31963001,99.699,hip hop,3.72155
sugababes,freak like me,195866,FALSE,2002,45,53.02564103,91.99199199,5,-3.451,1,16.05902778,11.15341545,1.81E-06,65.2989449,39.77389517,91.868,pop,3.264433333
dirty vegas,days go by,432146,FALSE,2002,48,80.61538462,85.38538539,9,-8.274,0,11.94444444,5.587905935,0.0872,41.03165299,31.75745118,126.99,Dance/Electronic,7.202433333
fat joe,what's luv? (feat. ja-rule & ashanti),267093,TRUE,2001,73,85.64102564,70.77077077,8,-5.074,1,10.38194444,2.452407615,2.19E-05,12.66119578,94.45015416,93.955,hip hop,4.45155
liberty x,just a little,237359,FALSE,2019,43,80.61538462,61.46146146,5,-6.554,0,9.965277778,0.68980963,0,5.744431419,76.25899281,103.887,pop,3.955983333
no doubt,hella good,242586,FALSE,2001,26,79.07692308,66.56656657,8,-3.954,1,6.076388889,1.511758119,0.0123,10.58616647,86.74203494,115.142,rock,4.0431
ll cool j,luv u better,287000,FALSE,2002,2,68.51282051,80.68068068,6,-3.9,1,41.49305556,25.97984323,0,21.10199297,74.10071942,95.022,hip hop,4.783333333
red hot chili peppers,can't stop,269000,FALSE,2002,80,63.38461538,93.89389389,9,-3.442,1,7.916666667,2.004479283,0,19.57796014,89.92805755,91.455,rock,4.483333333
musiq soulchild,halfcrazy,254493,FALSE,2002,58,42.25641026,77.07707708,11,-6.057,0,31.25,51.73572228,1.50E-06,5.685814771,42.95991778,101.955,pop,4.24155
sean paul,gimme the light,228000,TRUE,2002,59,79.79487179,76.17617618,2,-5.529,1,9.114583333,15.78947368,4.61E-05,5.169988277,94.86125385,107.288,hip hop,3.8
faith evans,i love you,267160,FALSE,2001,53,50.15384615,75.77577578,11,-4.062,0,16.07638889,1.098544233,0,27.43259086,58.27338129,168.004,hip hop,4.452666667
charli baltimore,down 4 u,318213,TRUE,2002,47,65.64102564,59.05905906,7,-7.442,1,55.55555556,28.21948488,0,77.96014068,53.34018499,83.133,pop,5.30355
kylie minogue,love at first sight,238266,FALSE,2001,55,61.84615385,77.47747748,3,-6.066,0,7.430555556,3.225083987,0.051,6.248534584,49.331963,124.994,pop,3.9711
n.o.r.e.,nothin',264653,TRUE,2002,58,81.12820513,86.38638639,3,-6.118,0,26.21527778,35.49832027,1.13E-06,31.65298945,76.25899281,97.035,hip hop,4.410883333
gareth gates,unchained melody,233666,FALSE,2003,35,37.74358974,42.64264264,10,-8.049,1,4.809027778,28.55543113,5.39E-06,12.66119578,21.37718397,106.52,pop,3.894433333
diddy,i need a girl (pt. 1) [feat. usher & loon],268800,FALSE,2005,63,67.69230769,70.77077077,6,-5.758,1,36.11111111,44.4568869,0,24.73622509,78.21171634,89.279,hip hop,4.48
big brovaz,nu flow,201480,FALSE,2001,45,80.30769231,72.67267267,7,-8.718,1,18.40277778,10.11198208,2.53E-06,42.55568581,80.57553957,148.062,pop,3.358
no doubt,hey baby,207040,FALSE,2001,24,72.30769231,87.28728729,11,-3.557,0,21.70138889,6.741321389,0,26.72919109,76.6700925,93.63,rock,3.450666667
ashanti,baby,265706,TRUE,2002,55,58.15384615,58.05805806,4,-5.757,0,38.71527778,0.940649496,5.37E-06,4.009378664,47.27646454,157.596,hip hop,4.428433333
sophie ellis-bextor,murder on the dancefloor,230013,FALSE,2002,62,75.28205128,84.88488488,1,-5.285,0,5.364583333,0.349384099,1.16E-05,36.6940211,88.69475848,117.31,pop,3.83355
justin timberlake,like i love you,283626,FALSE,2002,62,87.48717949,81.18118118,6,-4.927,0,11.21527778,4.916013438,0.000307,8.241500586,92.49743063,114.964,pop,4.7271
mary j. blige,rainy dayz,276373,FALSE,2001,32,42.25641026,66.76676677,6,-6.997,1,39.75694444,21.83650616,0,35.75615475,54.77903392,68.942,pop,4.606216667
a1,caught in the middle,206466,FALSE,2001,53,53.23076923,87.48748749,5,-5.122,1,5.902777778,5.867861142,0,28.4876905,58.78725591,96.072,pop,3.4411
eminem,cleanin' out my closet,297840,TRUE,2002,71,93.12820513,75.87587588,9,-4.753,0,30.20833333,7.693169093,0,9.17936694,89.41418294,148.015,hip hop,4.964
ashanti,happy,262226,TRUE,2002,61,74.56410256,51.55155155,2,-6.553,0,5.017361111,26.98768197,3.74E-06,14.53692849,71.42857143,89.488,hip hop,4.370433333
delta goodrem,born to try,251280,FALSE,2003,54,55.58974359,58.95895896,8,-6.813,1,4.930555556,27.54759239,0,22.03985932,34.5323741,133.838,pop,4.188
p!nk,get the party started,192533,FALSE,2001,68,82.25641026,90.39039039,11,-3.267,0,7.986111111,0.123180291,0,20.28135991,98.663926,128.93,pop,3.208883333
alicia keys,a woman's worth,303333,FALSE,2001,52,66.87179487,41.04104104,4,-8.323,0,27.43055556,37.29003359,0,7.502930832,50.87358684,75.09,pop,5.05555
daniel bedingfield,gotta get thru this - d'n'd radio edit,161240,FALSE,2002,56,85.94871795,76.47647648,7,-5.076,0,10.17361111,9.652855543,0.000122,10.62133646,94.96402878,133.592,pop,2.687333333
coldplay,clocks,307879,FALSE,2002,79,59.17948718,74.97497497,5,-7.215,0,4.84375,67.07726764,0.0115,21.45369285,26.20760534,130.97,rock,5.131316667
missy elliott,work it,263226,TRUE,2002,70,90.66666667,67.76776777,1,-5.603,1,49.13194444,8.712206047,0,8.58147714,60.02055498,101.868,hip hop,4.3871
ronan keating,if tomorrow never comes,214306,FALSE,2002,60,56.92307692,49.64964965,10,-6.136,1,4.861111111,37.29003359,0,11.20750293,27.74922919,79.01,pop,3.571766667
big tymers,still fly,335613,TRUE,2002,64,69.23076923,60.76076076,11,-3.538,1,28.125,3.381858903,8.97E-06,39.74208675,57.55395683,177.928,hip hop,5.59355
creed,my sacrifice,294600,FALSE,2001,69,32.82051282,88.08808809,2,-6.035,1,8.75,0.01131019,4.31E-06,8.909730363,26.41315519,146.349,pop,4.91
ja rule,always on time,245133,TRUE,2001,73,86.05128205,70.67067067,5,-6.104,0,34.54861111,23.29227324,0,28.37045721,86.22816033,96.673,hip hop,4.08555
ashanti,foolish,227386,TRUE,2002,70,68.20512821,69.56956957,0,-5.763,1,9.236111111,38.85778275,0,12.42672919,72.6618705,90.119,hip hop,3.789766667
avril lavigne,sk8er boi,204000,FALSE,2002,75,49.94871795,90.09009009,0,-4.417,1,8.368055556,0.007603583,0,41.96951934,49.74306269,149.937,pop,3.4
dj sammy,heaven,233600,FALSE,2002,63,58.56410256,95.3953954,8,-5.601,1,9.513888889,0.123180291,0.000606,26.4947245,61.76772867,137.965,pop,3.893333333
britney spears,"i'm not a girl, not yet a woman",231066,FALSE,2001,58,54.76923077,54.35435435,3,-6.857,1,4.253472222,64.83762598,0,13.13012896,42.95991778,78.996,pop,3.8511
cam’ron,oh boy,204706,TRUE,2002,67,77.33333333,76.77677678,6,-5.586,1,25.17361111,2.41881299,0,20.16412661,85.09763618,83.014,hip hop,3.411766667
red hot chili peppers,by the way,216933,FALSE,2002,73,46.25641026,97.0970971,0,-4.938,1,18.57638889,2.956326988,0.00355,11.95779601,20.34943474,122.444,rock,3.61555
elvis presley,a little less conversation - jxl radio edit remix,211506,FALSE,2002,60,61.23076923,97.0970971,4,-5.972,0,8.715277778,0.043113102,0.205,15.59202814,73.68961973,114.999,rock,3.5251
atomic kitten,the tide is high - radio mix,206093,FALSE,2002,65,80.30769231,64.96496496,7,-4.127,1,5.590277778,2.340425532,0.00482,7.854630715,68.34532374,103.997,pop,3.434883333
*nsync,girlfriend,253600,FALSE,2001,50,76.41025641,80.78078078,0,-5.191,0,15.34722222,9.93281075,1.49E-05,3.317702227,88.18088386,93.967,pop,4.226666667
alanis morissette,hands clean,269400,FALSE,2002,57,52.61538462,82.08208208,7,-5.428,1,5.190972222,0.215005599,2.83E-06,59.0855803,53.44295992,99.952,pop,4.49
usher,u don't have to call,269400,TRUE,2001,59,81.33333333,56.85685686,1,-4.958,1,7.96875,5.352743561,3.57E-05,3.563892145,82.83658787,100.005,hip hop,4.49
creed,one last breath - radio version,242000,FALSE,2015,47,38.97435897,72.57257257,2,-6.094,1,6.336805556,0.639417693,0.00015,35.16998828,20.76053443,130.581,pop,4.033333333
the goo goo dolls,here is gone,238173,FALSE,2002,56,34.66666667,68.56856857,1,-5.178,1,5.590277778,0.058230683,0.000512,12.77842907,22.71325797,102.192,pop,3.96955
puddle of mudd,she hates me,216760,TRUE,2001,70,59.48717949,74.87487487,4,-5.433,1,5.607638889,1.047032475,0,88.27667057,60.02055498,109.781,rock,3.612666667
ludacris,rollout (my business),296586,TRUE,2001,60,94.46153846,66.86686687,7,-8.73,1,40.79861111,10.62709966,0,69.4021102,91.67523124,131.059,hip hop,4.9431
default,wasting my time,268693,FALSE,2001,40,45.43589744,76.97697698,2,-5.529,1,5.416666667,0.154535274,0,7.936694021,17.4717369,147.973,rock,4.478216667
michelle branch,all you wanted,217680,FALSE,2001,60,51.17948718,72.07207207,8,-9.101,1,4.965277778,0.521836506,0.00303,14.3024619,67.00924974,96.103,pop,3.628
daniel bedingfield,if you're not the one,257026,FALSE,2002,58,70.56410256,53.85385385,10,-7.608,1,5.069444444,56.43896976,0,13.01289566,27.74922919,119.998,pop,4.283766667
enrique iglesias,escape,208626,FALSE,2001,56,79.58974359,84.48448448,11,-5.305,1,5.15625,3.101903695,0.000244,15.82649472,89.20863309,125.972,pop,3.4771
